id,sentiment,score_compound,score_neg,score_neu,score_pos
1362303,neu,0.0,0.0,1.0,0.0
1362304,neu,-0.7845,0.422,0.456,0.122
1362307,neu,0.0,0.0,1.0,0.0
1362308,neu,0.8481,0.0,0.705,0.295
1362309,neu,-0.3952,0.334,0.459,0.207
1362311,neu,0.0,0.0,1.0,0.0
1362312,neu,0.0,0.0,1.0,0.0
1362314,neu,0.5149,0.0,0.851,0.149
1362315,neu,-0.2263,0.081,0.858,0.061
1362317,neu,-0.961,0.134,0.799,0.067
1362332,neu,-0.4767,0.307,0.693,0.0
1362335,neu,-0.9161,0.253,0.747,0.0
1362336,neu,-0.0772,0.245,0.755,0.0
1362338,pos,0.8034,0.0,0.122,0.878
1362343,neu,0.0,0.0,1.0,0.0
1362350,neu,-0.3993,0.185,0.706,0.109
1362351,neu,-0.4019,0.197,0.803,0.0
1362352,neu,0.0,0.0,1.0,0.0
1362357,neu,0.0,0.0,1.0,0.0
1362363,neu,0.5719,0.0,0.748,0.252
1362364,neu,-0.3291,0.188,0.743,0.069
1362366,neu,0.0,0.0,1.0,0.0
1362386,neu,0.088,0.043,0.906,0.052
1362389,neu,0.0,0.0,1.0,0.0
1362394,neu,0.2584,0.195,0.568,0.237
1362397,neu,0.8531,0.036,0.889,0.075
1362398,neu,0.0,0.0,1.0,0.0
1362406,neu,0.7332,0.129,0.704,0.167
1362408,neu,0.1779,0.077,0.813,0.11
1362418,neg,-0.8481,0.577,0.423,0.0
1362419,neu,-0.34,0.231,0.769,0.0
1362420,neu,0.4101,0.0,0.745,0.255
1362421,neu,0.431,0.066,0.837,0.097
1362424,neu,-0.3893,0.306,0.456,0.238
1362428,neu,0.2263,0.055,0.865,0.081
1362429,neu,0.0,0.0,1.0,0.0
1362430,neu,0.0,0.0,1.0,0.0
1362431,neu,0.7351,0.0,0.659,0.341
1362432,neu,-0.5423,0.226,0.774,0.0
1362434,neu,0.0,0.0,1.0,0.0
1362437,neu,-0.6649,0.109,0.836,0.055
1362439,neu,0.1779,0.123,0.737,0.14
1362441,neu,0.9672,0.042,0.753,0.205
1362442,neu,0.0,0.0,1.0,0.0
1362445,neu,0.694,0.0,0.777,0.223
1362446,neu,0.2732,0.152,0.599,0.249
1362463,neu,0.9607,0.087,0.734,0.179
1362465,neu,0.5499,0.073,0.668,0.259
1362469,neu,-0.7263,0.356,0.644,0.0
1362470,neu,-0.8633,0.151,0.849,0.0
1362471,neu,-0.3848,0.102,0.849,0.049
1362472,neu,0.9029,0.056,0.674,0.27
1362473,neu,0.1967,0.0,0.946,0.054
1362474,neu,0.3182,0.0,0.913,0.087
1362475,neu,-0.9169,0.165,0.791,0.044
1362476,neu,0.2023,0.086,0.786,0.129
1362477,neu,-0.5849,0.156,0.844,0.0
1362478,neu,0.2263,0.0,0.612,0.388
1362479,neu,-0.2263,0.144,0.742,0.115
1362480,neu,-0.9493,0.176,0.742,0.083
1362481,neu,-0.8478,0.274,0.726,0.0
1362482,neu,0.0,0.0,1.0,0.0
1362486,neu,0.0,0.0,1.0,0.0
1362532,neu,0.9719,0.076,0.726,0.198
1362533,neu,0.1531,0.0,0.94,0.06
1362536,neu,0.7416,0.0,0.866,0.134
1362550,neu,-0.984,0.204,0.736,0.06
1362554,neu,0.4961,0.053,0.834,0.114
1362558,neu,-0.8779,0.062,0.927,0.011
1362603,neg,-0.0772,0.431,0.196,0.373
1362605,neu,0.4664,0.151,0.573,0.276
1362612,neu,-0.9317,0.203,0.684,0.113
1362616,neu,0.8127,0.082,0.638,0.279
1362617,neu,0.0139,0.125,0.748,0.127
1362621,neu,0.9958,0.072,0.683,0.245
1362622,neu,0.504,0.04,0.85,0.11
1362627,neu,-0.9922,0.181,0.747,0.072
1362628,neu,-0.2982,0.123,0.817,0.061
1362630,neu,0.2732,0.152,0.673,0.174
1362638,neu,-0.999,0.312,0.591,0.097
1362639,neu,-0.9851,0.151,0.822,0.028
1362644,neu,-0.8625,0.191,0.687,0.122
1362647,neu,0.7906,0.068,0.654,0.277
1362649,neu,0.3818,0.07,0.789,0.14
1362650,neu,0.2263,0.179,0.547,0.274
1362656,neu,-0.9559,0.34,0.577,0.082
1362657,neu,0.0,0.0,1.0,0.0
1362660,neu,0.6072,0.06,0.849,0.091
1362667,neu,0.0,0.0,1.0,0.0
1362668,neu,0.0,0.0,1.0,0.0
1362669,neu,0.34,0.125,0.747,0.128
1362670,neu,-0.7824,0.181,0.819,0.0
1362673,neu,0.2076,0.037,0.888,0.076
1362675,neu,0.2263,0.0,0.513,0.487
1362681,neu,0.5499,0.0,0.798,0.202
1362682,neu,-0.5106,0.084,0.895,0.021
1362683,pos,0.3802,0.0,0.278,0.722
1362695,neu,0.4404,0.0,0.912,0.088
1362699,neu,0.7351,0.0,0.847,0.153
1362704,neu,-0.2263,0.185,0.649,0.166
1362705,neu,-0.2263,0.149,0.729,0.122
1362728,neu,-0.9645,0.225,0.698,0.077
1362729,neu,-0.2059,0.063,0.894,0.044
1362733,neu,0.0,0.0,1.0,0.0
1362745,neu,-0.9834,0.365,0.565,0.07
1362756,neu,-0.8519,0.225,0.666,0.11
1362760,neu,0.3492,0.168,0.658,0.173
1362762,neu,0.0,0.0,1.0,0.0
1362763,neu,-0.5399,0.466,0.534,0.0
1362764,neu,-0.5994,0.133,0.867,0.0
1362767,neu,0.25,0.0,0.833,0.167
1362793,neu,0.4199,0.0,0.823,0.177
1362796,neu,-0.6054,0.11,0.847,0.043
1362798,neu,0.4588,0.0,0.875,0.125
1362803,neu,0.9699,0.051,0.778,0.171
1362804,neu,0.3612,0.0,0.667,0.333
1362808,neu,0.6705,0.0,0.732,0.268
1362810,neu,0.2023,0.086,0.831,0.083
1362814,neu,0.0,0.0,1.0,0.0
1362817,neu,-0.5574,0.087,0.913,0.0
1362826,neu,0.7964,0.0,0.707,0.293
1362843,neu,-0.9983,0.181,0.753,0.067
1362848,neu,-0.362,0.075,0.89,0.035
1362852,neu,-0.8596,0.14,0.76,0.1
1362854,neu,0.0,0.0,1.0,0.0
1362855,neu,0.0,0.0,1.0,0.0
1362861,neu,0.631,0.107,0.744,0.149
1362863,neu,0.6124,0.037,0.894,0.069
1362872,neu,0.0,0.0,1.0,0.0
1362885,neu,0.0,0.0,1.0,0.0
1362906,neu,0.0,0.0,1.0,0.0
1362938,neu,0.3382,0.0,0.845,0.155
1362958,neu,0.0,0.0,1.0,0.0
1362978,neu,-0.1689,0.113,0.887,0.0
1362987,neu,-0.2263,0.137,0.863,0.0
1362988,neu,-0.4767,0.084,0.916,0.0
1362994,neu,0.4574,0.103,0.635,0.261
1362995,neu,-0.5719,0.132,0.868,0.0
1363017,neu,-0.9964,0.333,0.567,0.099
1363018,neu,0.0,0.0,1.0,0.0
1363020,neu,-0.6597,0.375,0.625,0.0
1363023,neu,-0.5949,0.392,0.608,0.0
1363027,neu,0.0,0.0,1.0,0.0
1363032,neu,0.4067,0.166,0.576,0.258
1363035,neu,0.9312,0.0,0.894,0.106
1363043,neu,-0.9917,0.153,0.752,0.095
1363049,neu,0.0754,0.087,0.789,0.124
1363070,neu,-0.2465,0.103,0.821,0.076
1363071,pos,0.3382,0.0,0.295,0.705
1363073,neg,-0.7717,0.523,0.336,0.141
1363074,neu,0.0129,0.189,0.62,0.191
1363083,neu,-0.0369,0.099,0.828,0.073
1363085,neu,-0.628,0.241,0.759,0.0
1363086,neu,-0.296,0.423,0.577,0.0
1363087,neu,0.0,0.0,1.0,0.0
1363089,neu,-0.5205,0.071,0.929,0.0
1363090,pos,0.4199,0.0,0.264,0.736
1363093,neu,-0.5994,0.322,0.553,0.126
1363100,neu,-0.2733,0.144,0.773,0.083
1363105,neu,0.8095,0.113,0.761,0.125
1363106,neu,-0.2878,0.183,0.675,0.142
1363118,neu,0.7351,0.0,0.833,0.167
1363120,neu,-0.9313,0.325,0.622,0.053
1363127,pos,0.4939,0.0,0.238,0.762
1363153,neu,0.6597,0.079,0.669,0.252
1363154,neu,-0.9854,0.169,0.723,0.108
1363163,neu,-0.9254,0.221,0.696,0.083
1363169,neu,-0.2638,0.075,0.86,0.064
1363176,neu,0.2732,0.106,0.717,0.177
1363177,neu,0.8765,0.0,0.729,0.271
1363190,neu,0.0,0.0,1.0,0.0
1363196,neu,0.3147,0.182,0.592,0.227
1363198,neu,-0.1566,0.134,0.791,0.076
1363231,neu,0.202,0.101,0.763,0.135
1363234,neu,0.0,0.0,1.0,0.0
1363235,neu,0.0,0.0,1.0,0.0
1363244,neg,-0.4019,0.533,0.19,0.276
1363256,neu,0.2937,0.137,0.649,0.214
1363265,neu,0.0,0.0,1.0,0.0
1363272,neu,0.0,0.0,1.0,0.0
1363275,neu,0.0,0.0,1.0,0.0
1363276,neu,0.0,0.0,1.0,0.0
1363281,neu,-0.6808,0.234,0.714,0.052
1363282,neu,0.3182,0.099,0.709,0.191
1363283,neu,-0.7003,0.492,0.508,0.0
1363286,neu,-0.976,0.4,0.6,0.0
1363291,neu,-0.296,0.064,0.936,0.0
1363293,neu,0.3657,0.0,0.613,0.387
1363294,neu,-0.9438,0.366,0.605,0.029
1363298,neu,0.4215,0.0,0.641,0.359
1363299,neg,-0.4767,0.508,0.492,0.0
1363300,neu,-0.5106,0.163,0.761,0.076
1363302,pos,0.4329,0.0,0.412,0.588
1363307,neu,-0.9703,0.276,0.659,0.066
1363312,neu,-0.2141,0.075,0.875,0.05
1363332,neu,0.0516,0.118,0.753,0.129
1363353,neu,0.2974,0.164,0.635,0.201
1363355,neu,0.0498,0.189,0.618,0.193
1363361,neu,-0.3182,0.141,0.859,0.0
1363362,neu,0.6818,0.109,0.772,0.119
1363367,neu,-0.8083,0.122,0.836,0.042
1363368,pos,0.8622,0.0,0.094,0.906
1363369,neu,0.7229,0.062,0.757,0.181
1363370,neu,0.3182,0.0,0.753,0.247
1363384,neu,0.7782,0.069,0.729,0.203
1363388,neu,0.0,0.0,1.0,0.0
1363389,neu,0.3612,0.049,0.856,0.095
1363405,neu,-0.033,0.147,0.748,0.105
1363406,neu,0.1901,0.0,0.935,0.065
1363410,neu,0.4588,0.0,0.625,0.375
1363419,neu,0.296,0.0,0.916,0.084
1363431,neu,0.0,0.0,1.0,0.0
1363454,neu,-0.8991,0.241,0.671,0.088
1363455,neu,-0.4215,0.104,0.896,0.0
1363459,neu,0.0,0.0,1.0,0.0
1363460,neg,-0.431,0.453,0.263,0.284
1363463,neu,-0.2899,0.293,0.497,0.21
1363484,neu,0.0258,0.0,0.939,0.061
1363487,neu,-0.957,0.185,0.736,0.079
1363509,neu,0.9536,0.062,0.785,0.152
1363510,neu,-0.9,0.262,0.738,0.0
1363512,neu,0.041,0.099,0.774,0.127
1363514,neu,0.381,0.132,0.7,0.168
1363522,neu,0.0,0.0,1.0,0.0
1363531,neu,0.0,0.0,1.0,0.0
1363532,neu,-0.979,0.353,0.577,0.069
1363542,neu,0.2023,0.0,0.847,0.153
1363544,pos,0.5994,0.0,0.0,1.0
1363580,neu,0.296,0.0,0.82,0.18
1363581,neu,-0.5255,0.195,0.805,0.0
1363585,neu,0.5187,0.064,0.806,0.13
1363608,neu,0.0,0.0,1.0,0.0
1363621,neu,-0.8236,0.205,0.69,0.106
1363642,neu,0.5423,0.023,0.914,0.063
1363643,neu,-0.5996,0.29,0.71,0.0
1363693,neu,-0.296,0.18,0.82,0.0
1363694,neu,-0.3301,0.122,0.741,0.138
1363697,neu,-0.9804,0.357,0.628,0.014
1363698,neu,0.0,0.0,1.0,0.0
1363701,neu,-0.296,0.18,0.82,0.0
1363702,neu,0.0,0.0,1.0,0.0
1363705,neu,0.4404,0.042,0.853,0.105
1363706,neu,0.8612,0.093,0.692,0.215
1363709,neu,0.2023,0.0,0.913,0.087
1363711,neu,-0.5916,0.116,0.847,0.037
1363712,neu,-0.7494,0.444,0.556,0.0
1363713,neu,0.6954,0.067,0.808,0.125
1363714,neu,-0.4767,0.22,0.78,0.0
1363719,neu,0.8137,0.075,0.773,0.152
1363738,neu,0.6369,0.0,0.84,0.16
1363748,neu,0.6597,0.0,0.748,0.252
1363753,neu,0.397,0.116,0.719,0.164
1363760,neu,-0.4577,0.076,0.876,0.048
1363761,neu,0.9896,0.114,0.684,0.202
1363779,neu,0.4019,0.0,0.912,0.088
1363786,pos,0.7481,0.0,0.482,0.518
1363787,neu,-0.3612,0.143,0.772,0.085
1363788,neu,0.0,0.0,1.0,0.0
1363792,neu,0.8885,0.0,0.817,0.183
1363804,neu,-0.5423,0.296,0.535,0.169
1363806,neu,-0.9639,0.419,0.539,0.041
1363816,neu,-0.4767,0.205,0.795,0.0
1363817,neu,-0.2449,0.088,0.836,0.076
1363820,neu,-0.8293,0.284,0.641,0.075
1363827,neu,0.6249,0.078,0.794,0.127
1363834,neu,0.0516,0.112,0.765,0.122
1363848,neu,0.6597,0.0,0.597,0.403
1363850,neu,0.8225,0.0,0.847,0.153
1363852,neu,0.6124,0.035,0.843,0.122
1363855,neu,0.7841,0.0,0.784,0.216
1363859,neu,-0.8779,0.23,0.729,0.041
1363872,neu,-0.9623,0.239,0.642,0.119
1363877,neu,0.9775,0.035,0.529,0.435
1363880,neu,-0.9282,0.106,0.832,0.063
1363885,neu,0.0,0.0,1.0,0.0
1363886,neu,0.0,0.0,1.0,0.0
1363889,neu,0.7512,0.0,0.84,0.16
1363890,neu,-0.4603,0.164,0.769,0.067
1363900,neu,-0.296,0.066,0.934,0.0
1363907,neu,-0.144,0.057,0.943,0.0
1363908,neu,0.533,0.0,0.897,0.103
1363913,neu,-0.9986,0.17,0.732,0.098
1363920,neu,0.0,0.0,1.0,0.0
1363922,neu,0.0129,0.077,0.82,0.104
1363928,neu,0.1655,0.0,0.949,0.051
1363930,neg,-0.8779,0.524,0.396,0.079
1363953,neu,0.0,0.0,1.0,0.0
1363985,neu,-0.7906,0.35,0.65,0.0
1363986,neu,0.1877,0.0,0.838,0.162
1363991,neu,-0.5267,0.139,0.861,0.0
1363994,neu,0.0,0.0,1.0,0.0
1364006,neu,0.8794,0.062,0.766,0.172
1364011,neu,0.0,0.0,1.0,0.0
1364017,neu,0.0,0.0,1.0,0.0
1364018,neu,0.7959,0.052,0.809,0.139
1364024,neu,0.0,0.0,1.0,0.0
1364025,neu,0.0,0.0,1.0,0.0
1364026,neu,0.3612,0.0,0.615,0.385
1364027,neu,0.4404,0.0,0.508,0.492
1364045,neu,-0.0352,0.07,0.867,0.063
1364046,neu,0.3612,0.0,0.889,0.111
1364066,neu,-0.6261,0.146,0.758,0.096
1364067,neu,-0.8558,0.251,0.558,0.191
1364099,neu,-0.8824,0.111,0.794,0.095
1364143,neu,0.6486,0.0,0.842,0.158
1364145,neu,-0.5435,0.467,0.533,0.0
1364146,neu,0.9094,0.05,0.782,0.169
1364162,neu,-0.126,0.052,0.948,0.0
1364166,neu,0.0,0.0,1.0,0.0
1364168,neu,-0.9001,0.478,0.522,0.0
1364196,neu,0.799,0.026,0.777,0.197
1364198,neu,0.8059,0.099,0.768,0.133
1364199,neu,-0.8074,0.169,0.787,0.044
1364200,neu,0.0,0.0,1.0,0.0
1364202,neu,0.7906,0.03,0.8,0.17
1364203,neu,0.6666,0.0,0.801,0.199
1364214,neu,-0.8847,0.158,0.796,0.046
1364217,neu,-0.755,0.212,0.788,0.0
1364220,neu,0.8326,0.0,0.671,0.329
1364232,neu,0.8119,0.088,0.661,0.251
1364234,neu,-0.4472,0.184,0.647,0.169
1364256,neu,0.6059,0.055,0.83,0.115
1364257,neu,0.8578,0.152,0.622,0.226
1364280,neu,0.0,0.0,1.0,0.0
1364310,neu,0.5467,0.122,0.699,0.178
1364317,neu,0.983,0.035,0.756,0.209
1364319,neu,0.0,0.0,1.0,0.0
1364320,neu,-0.1032,0.095,0.817,0.088
1364322,neu,-0.25,0.175,0.7,0.125
1364323,pos,0.5719,0.0,0.0,1.0
1364330,neu,0.0,0.0,1.0,0.0
1364331,neu,0.0,0.0,1.0,0.0
1364372,neu,0.0,0.0,1.0,0.0
1364376,neu,0.0,0.0,1.0,0.0
1364382,neu,0.4272,0.052,0.79,0.158
1364383,neu,0.0,0.0,1.0,0.0
1364393,neu,0.0,0.0,1.0,0.0
1364397,neu,0.7845,0.046,0.756,0.199
1364399,neu,0.4404,0.0,0.633,0.367
1364408,neu,0.6808,0.068,0.784,0.148
1364410,neu,0.4926,0.067,0.791,0.142
1364427,neu,0.0,0.0,1.0,0.0
1364428,neu,0.0,0.0,1.0,0.0
1364436,pos,0.5423,0.0,0.308,0.692
1364440,neu,-0.936,0.096,0.891,0.013
1364463,neu,0.8591,0.0,0.512,0.488
1364474,neu,0.3612,0.0,0.923,0.077
1364484,neu,-0.976,0.174,0.713,0.114
1364489,neu,0.4215,0.0,0.928,0.072
1364492,neu,0.972,0.04,0.595,0.366
1364498,neu,0.0772,0.161,0.657,0.182
1364504,pos,0.3612,0.0,0.286,0.714
1364527,neu,-0.1027,0.069,0.869,0.062
1364533,neu,-0.9711,0.166,0.725,0.109
1364535,neu,0.0258,0.068,0.862,0.071
1364541,neu,-0.2844,0.108,0.804,0.088
1364543,neu,-0.5719,0.291,0.709,0.0
1364544,neu,-0.2003,0.185,0.679,0.136
1364547,neu,0.9673,0.0,0.563,0.437
1364554,neu,0.8888,0.034,0.906,0.06
1364565,neu,0.3882,0.073,0.797,0.13
1364566,neu,-0.644,0.08,0.898,0.021
1364567,neu,-0.2617,0.039,0.937,0.024
1364577,neu,0.0516,0.103,0.764,0.133
1364578,neu,0.9919,0.127,0.576,0.297
1364579,neu,-0.1263,0.272,0.505,0.222
1364580,neu,0.5607,0.062,0.862,0.076
1364590,neu,0.0,0.0,1.0,0.0
1364602,neu,0.0,0.0,1.0,0.0
1364612,neu,-0.9476,0.187,0.78,0.033
1364614,neu,0.8932,0.0,0.663,0.337
1364616,neu,0.7964,0.068,0.623,0.309
1364623,neu,-0.8885,0.092,0.899,0.01
1364631,neg,-0.4939,0.615,0.385,0.0
1364643,neu,-0.6369,0.267,0.733,0.0
1364651,pos,0.923,0.0,0.231,0.769
1364654,neu,0.7902,0.119,0.605,0.276
1364660,neu,0.9806,0.104,0.688,0.208
1364665,neu,0.5577,0.038,0.897,0.065
1364668,neu,-0.2135,0.139,0.735,0.126
1364678,neu,-0.8735,0.161,0.779,0.061
1364679,neu,0.961,0.052,0.844,0.104
1364717,neu,-0.2732,0.231,0.769,0.0
1364727,neu,-0.296,0.121,0.879,0.0
1364732,neu,0.4173,0.0,0.896,0.104
1364740,neu,-0.5785,0.126,0.793,0.081
1364741,neu,-0.3291,0.062,0.903,0.035
1364773,neu,0.6054,0.094,0.657,0.249
1364778,neu,0.5574,0.0,0.723,0.277
1364779,neu,0.4939,0.0,0.939,0.061
1364787,neu,0.8492,0.031,0.834,0.135
1364790,neu,0.0,0.0,1.0,0.0
1364791,neu,-0.1875,0.061,0.939,0.0
1364803,neu,0.2263,0.0,0.826,0.174
1364804,neu,-0.5423,0.226,0.774,0.0
1364824,neu,0.0,0.0,1.0,0.0
1364827,neu,-0.7843,0.117,0.772,0.111
1364828,neu,-0.9118,0.34,0.56,0.1
1364829,neu,-0.8499,0.126,0.821,0.053
1364830,neu,0.9605,0.116,0.474,0.41
1364839,neu,-0.7717,0.324,0.676,0.0
1364840,neu,0.9403,0.036,0.575,0.389
1364841,neu,-0.2023,0.122,0.752,0.127
1364844,neu,-0.5574,0.295,0.705,0.0
1364867,neu,-0.5994,0.246,0.754,0.0
1364881,neu,-0.5096,0.169,0.727,0.104
1364885,neu,0.9507,0.0,0.516,0.484
1364890,neg,-0.5574,0.643,0.357,0.0
1364901,neu,0.0,0.0,1.0,0.0
1364912,neu,0.128,0.091,0.812,0.097
1364914,neu,0.8155,0.084,0.791,0.125
1364917,neu,0.4246,0.074,0.841,0.085
1364918,neu,-0.1027,0.123,0.877,0.0
1364919,neu,0.0,0.0,1.0,0.0
1364920,neu,0.0,0.0,1.0,0.0
1364922,neu,0.5215,0.028,0.884,0.088
1364923,neu,0.0,0.0,1.0,0.0
1364934,neu,-0.5574,0.474,0.526,0.0
1364938,neu,-0.9917,0.213,0.715,0.072
1364939,neu,0.0,0.0,1.0,0.0
1364947,neu,-0.5661,0.343,0.657,0.0
1364950,neu,-0.296,0.196,0.804,0.0
1364951,neu,-0.6195,0.336,0.664,0.0
1364961,neu,0.0,0.0,1.0,0.0
1364985,neu,0.4023,0.0,0.838,0.162
1364998,neu,-0.4404,0.174,0.751,0.075
1365013,neu,0.9536,0.0,0.73,0.27
1365020,neu,0.5338,0.035,0.875,0.09
1365023,neu,0.8885,0.0,0.762,0.238
1365026,neu,0.0,0.0,1.0,0.0
1365027,neu,0.0,0.0,1.0,0.0
1365028,neu,0.1877,0.0,0.912,0.088
1365034,neu,0.6166,0.0,0.897,0.103
1365036,neu,-0.9798,0.229,0.616,0.156
1365037,neu,-0.7096,0.116,0.795,0.088
1365059,neu,0.0,0.0,1.0,0.0
1365063,neu,0.34,0.09,0.691,0.218
1365066,neu,0.7269,0.067,0.728,0.205
1365075,neu,-0.6207,0.105,0.895,0.0
1365076,neu,0.9787,0.073,0.761,0.166
1365084,neu,0.0,0.0,1.0,0.0
1365091,neu,0.9417,0.026,0.769,0.205
1365092,neu,0.0165,0.096,0.806,0.097
1365093,neu,0.2869,0.0,0.911,0.089
1365094,neu,-0.3421,0.117,0.804,0.079
1365095,neu,0.0,0.0,1.0,0.0
1365097,neu,0.34,0.075,0.78,0.145
1365098,neu,0.7263,0.0,0.724,0.276
1365105,neu,0.0,0.0,1.0,0.0
1365121,neu,-0.6139,0.275,0.618,0.106
1365134,neu,-0.9911,0.191,0.752,0.057
1365140,neu,0.9441,0.0,0.745,0.255
1365143,neu,0.3818,0.0,0.735,0.265
1365156,neg,-0.296,0.415,0.283,0.302
1365163,neu,0.6753,0.035,0.891,0.074
1365164,neu,0.1531,0.0,0.814,0.186
1365166,neu,-0.0772,0.115,0.885,0.0
1365167,neu,-0.583,0.089,0.828,0.083
1365168,neu,0.8008,0.108,0.694,0.198
1365187,neu,0.7405,0.086,0.692,0.222
1365195,neu,0.0,0.0,1.0,0.0
1365197,neu,-0.2716,0.046,0.954,0.0
1365198,neu,0.2023,0.0,0.87,0.13
1365208,neu,0.9119,0.095,0.757,0.148
1365211,neu,-0.833,0.251,0.592,0.157
1365214,neu,0.0,0.0,1.0,0.0
1365216,neu,0.5719,0.0,0.761,0.239
1365296,neu,0.4404,0.0,0.734,0.266
1365324,neu,-0.5829,0.094,0.845,0.06
1365325,neu,0.7783,0.123,0.703,0.174
1365326,neu,-0.4526,0.15,0.81,0.04
1365327,neu,-0.9534,0.179,0.69,0.131
1365328,neu,0.0,0.0,1.0,0.0
1365329,neu,-0.6418,0.082,0.828,0.09
1365330,neu,-0.836,0.113,0.887,0.0
1365348,neu,0.3612,0.109,0.671,0.22
1365374,neu,0.2732,0.0,0.9,0.1
1365396,neu,0.9413,0.1,0.611,0.289
1365398,neu,-0.6249,0.108,0.799,0.093
1365402,neg,-0.9016,0.613,0.387,0.0
1365403,neu,-0.0629,0.07,0.839,0.091
1365415,neu,0.4927,0.0,0.834,0.166
1365423,neu,-0.8268,0.137,0.863,0.0
1365426,neu,-0.2411,0.098,0.902,0.0
1365428,neu,-0.984,0.244,0.721,0.035
1365486,neu,0.2475,0.0,0.867,0.133
1365500,neu,0.0,0.0,1.0,0.0
1365541,neu,-0.6908,0.164,0.836,0.0
1365549,neu,0.2014,0.118,0.697,0.185
1365587,neu,0.0516,0.105,0.786,0.109
1365590,neu,-0.4168,0.274,0.726,0.0
1365593,pos,0.9001,0.0,0.429,0.571
1365599,neu,0.0,0.0,1.0,0.0
1365600,neu,0.0,0.0,1.0,0.0
1365608,neg,0.0,0.0,0.0,0.0
1365617,neu,0.0,0.0,1.0,0.0
1365618,pos,0.3182,0.306,0.18,0.514
1365685,neu,-0.933,0.147,0.751,0.102
1365700,neu,0.872,0.096,0.66,0.244
1365705,neu,0.7269,0.0,0.534,0.466
1365710,neu,-0.7114,0.331,0.669,0.0
1365730,neu,0.3939,0.115,0.655,0.23
1365731,neu,0.0772,0.166,0.653,0.181
1365741,neu,-0.1326,0.04,0.96,0.0
1365742,neu,0.8271,0.0,0.828,0.172
1365750,neu,-0.4201,0.13,0.813,0.057
1365756,neu,0.2716,0.0,0.84,0.16
1365768,neu,0.4201,0.12,0.625,0.255
1365769,neu,-0.296,0.155,0.845,0.0
1365777,neu,-0.9179,0.068,0.895,0.037
1365778,neu,-0.6114,0.294,0.706,0.0
1365779,neu,0.0,0.0,1.0,0.0
1365788,neu,0.0,0.0,1.0,0.0
1365790,neu,0.4432,0.0,0.578,0.422
1365794,neu,0.6808,0.0,0.728,0.272
1365808,neu,0.9858,0.0,0.691,0.309
1365809,neu,0.8555,0.035,0.788,0.177
1365821,neu,0.25,0.075,0.851,0.075
1365825,neu,0.9925,0.063,0.764,0.173
1365828,neu,-0.9468,0.275,0.643,0.082
1365829,neu,0.9847,0.065,0.687,0.248
1365832,neu,-0.7276,0.355,0.542,0.103
1365849,neu,0.2263,0.0,0.513,0.487
1365856,pos,0.4215,0.0,0.417,0.583
1365857,neu,0.4939,0.0,0.881,0.119
1365868,neu,0.0475,0.079,0.839,0.082
1365871,neu,-0.8873,0.193,0.741,0.066
1365872,pos,0.0258,0.4,0.182,0.418
1365888,neu,-0.4731,0.054,0.922,0.024
1365902,neu,0.8931,0.054,0.81,0.136
1365905,neu,-0.9156,0.203,0.685,0.112
1365912,neu,-0.1226,0.069,0.873,0.057
1365935,neu,-0.8987,0.092,0.825,0.082
1365947,neu,-0.3802,0.245,0.755,0.0
1365948,neu,0.872,0.071,0.554,0.375
1365950,neu,-0.7783,0.403,0.509,0.088
1365984,neu,0.4574,0.088,0.745,0.167
1365985,neu,0.0,0.0,1.0,0.0
1365987,neu,0.802,0.0,0.796,0.204
1365989,neu,0.0,0.0,1.0,0.0
1365994,neu,-0.6908,0.088,0.912,0.0
1365998,neu,0.7717,0.0,0.676,0.324
1366029,neu,0.0,0.0,1.0,0.0
1366030,neu,0.0,0.0,1.0,0.0
1366031,neu,-0.7691,0.281,0.719,0.0
1366042,neu,0.8439,0.054,0.794,0.153
1366043,neu,0.7003,0.068,0.728,0.204
1366051,neu,-0.6369,0.184,0.816,0.0
1366060,neu,0.0,0.0,1.0,0.0
1366116,neu,0.0,0.0,1.0,0.0
1366123,neu,0.0,0.0,1.0,0.0
1366127,neu,-0.3354,0.128,0.872,0.0
1366133,neu,0.3724,0.0,0.941,0.059
1366150,neu,-0.0572,0.045,0.955,0.0
1366159,neu,-0.0343,0.044,0.862,0.094
1366160,neu,0.0,0.0,1.0,0.0
1366163,neu,-0.6597,0.306,0.694,0.0
1366164,neu,0.8936,0.044,0.845,0.111
1366166,neu,0.7207,0.053,0.794,0.153
1366167,neu,0.6908,0.0,0.612,0.388
1366176,neu,-0.4939,0.127,0.873,0.0
1366191,neu,0.2023,0.0,0.942,0.058
1366196,neu,0.0,0.0,1.0,0.0
1366197,neu,0.7052,0.0,0.765,0.235
1366200,neu,-0.9657,0.272,0.643,0.085
1366201,neu,-0.3612,0.102,0.898,0.0
1366204,neu,0.0,0.115,0.769,0.115
1366207,neu,0.0,0.0,1.0,0.0
1366209,neu,-0.5719,0.27,0.73,0.0
1366229,neu,-0.6865,0.043,0.945,0.011
1366232,neu,0.0,0.0,1.0,0.0
1366233,neg,-0.6486,0.515,0.485,0.0
1366234,neu,0.0772,0.0,0.952,0.048
1366235,neu,0.0,0.0,1.0,0.0
1366236,neu,0.0,0.0,1.0,0.0
1366237,neu,0.0,0.0,1.0,0.0
1366238,neu,0.3666,0.064,0.72,0.216
1366239,neu,0.0,0.0,1.0,0.0
1366244,neu,0.3612,0.0,0.815,0.185
1366260,neu,-0.9895,0.21,0.749,0.041
