"Urban Shocker","Leo Durocher HOF"
"Myles Thomas","Leo Durocher HOF"
"Tom Zachary","Leo Durocher HOF"
"Fred Heimach","Cedric Durst"
"Hank Johnson","Cedric Durst"
"Gene Robertson","Cedric Durst"
"Rosy Ryan","Cedric Durst"
"Cedric Durst","Al Shealy"
"Tom Zachary","Cedric Durst"
"Mike Gazella","Fred Heimach"
"Mike Gazella","Hank Johnson"
"Mike Gazella","Gene Robertson"
"Rosy Ryan","Mike Gazella"
"Mike Gazella","Al Shealy"
"Tom Zachary","Mike Gazella"
"Lou Gehrig HOF","Fred Heimach"
"Lou Gehrig HOF","Hank Johnson"
"Lou Gehrig HOF","Gene Robertson"
"Rosy Ryan","Lou Gehrig HOF"
"Lou Gehrig HOF","Al Shealy"
"Tom Zachary","Lou Gehrig HOF"
"Johnny Grabowski","Fred Heimach"
"Johnny Grabowski","Hank Johnson"
"Johnny Grabowski","Gene Robertson"
"Rosy Ryan","Johnny Grabowski"
"Johnny Grabowski","Al Shealy"
"Tom Zachary","Johnny Grabowski"
"Waite Hoyt HOF","Fred Heimach"
"Hank Johnson","Fred Heimach"
"Mark Koenig","Fred Heimach"
"Tony Lazzeri HOF","Fred Heimach"
"Fred Heimach","Bob Meusel"
"Wilcy Moore","Fred Heimach"
"Fred Heimach","Ben Paschal"
"Herb Pennock HOF","Fred Heimach"
"George Pipgras","Fred Heimach"
"Gene Robertson","Fred Heimach"
"Fred Heimach","Babe Ruth HOF"
"Rosy Ryan","Fred Heimach"
"Fred Heimach","Al Shealy"
"Urban Shocker","Fred Heimach"
"Myles Thomas","Fred Heimach"
"Tom Zachary","Fred Heimach"
"Waite Hoyt HOF","Hank Johnson"
"Waite Hoyt HOF","Gene Robertson"
"Waite Hoyt HOF","Rosy Ryan"
"Waite Hoyt HOF","Al Shealy"
"Waite Hoyt HOF","Tom Zachary"
"Mark Koenig","Hank Johnson"
"Tony Lazzeri HOF","Hank Johnson"
"Hank Johnson","Bob Meusel"
"Wilcy Moore","Hank Johnson"
"Hank Johnson","Ben Paschal"
"Herb Pennock HOF","Hank Johnson"
"Hank Johnson","George Pipgras"
"Hank Johnson","Gene Robertson"
"Hank Johnson","Babe Ruth HOF"
"Rosy Ryan","Hank Johnson"
"Hank Johnson","Al Shealy"
"Urban Shocker","Hank Johnson"
"Myles Thomas","Hank Johnson"
"Tom Zachary","Hank Johnson"
"Mark Koenig","Gene Robertson"
"Rosy Ryan","Mark Koenig"
"Mark Koenig","Al Shealy"
"Tom Zachary","Mark Koenig"
"Tony Lazzeri HOF","Gene Robertson"
"Tony Lazzeri HOF","Rosy Ryan"
"Tony Lazzeri HOF","Al Shealy"
"Tony Lazzeri HOF","Tom Zachary"
"Gene Robertson","Bob Meusel"
"Rosy Ryan","Bob Meusel"
"Bob Meusel","Al Shealy"
"Tom Zachary","Bob Meusel"
"Wilcy Moore","Gene Robertson"
"Wilcy Moore","Rosy Ryan"
"Wilcy Moore","Al Shealy"
"Wilcy Moore","Tom Zachary"
"Gene Robertson","Ben Paschal"
"Rosy Ryan","Ben Paschal"
"Ben Paschal","Al Shealy"
"Tom Zachary","Ben Paschal"
"Herb Pennock HOF","Gene Robertson"
"Rosy Ryan","Herb Pennock HOF"
"Herb Pennock HOF","Al Shealy"
"Tom Zachary","Herb Pennock HOF"
"George Pipgras","Gene Robertson"
"Rosy Ryan","George Pipgras"
"George Pipgras","Al Shealy"
"Tom Zachary","George Pipgras"
"Gene Robertson","Babe Ruth HOF"
"Rosy Ryan","Gene Robertson"
"Gene Robertson","Al Shealy"
"Urban Shocker","Gene Robertson"
"Myles Thomas","Gene Robertson"
"Tom Zachary","Gene Robertson"
"Rosy Ryan","Babe Ruth HOF"
"Babe Ruth HOF","Al Shealy"
"Tom Zachary","Babe Ruth HOF"
"Rosy Ryan","Al Shealy"
"Urban Shocker","Rosy Ryan"
"Rosy Ryan","Myles Thomas"
"Tom Zachary","Rosy Ryan"
"Urban Shocker","Al Shealy"
"Myles Thomas","Al Shealy"
"Tom Zachary","Al Shealy"
"Urban Shocker","Tom Zachary"
"Tom Zachary","Myles Thomas"
"Johnny Allen","Ivy Andrews"
"Jumbo Brown","Johnny Allen"
"Samuel Byrd","Johnny Allen"
"Johnny Allen","Ben Chapman"
"Johnny Allen","Earle Combs HOF"
"Johnny Allen","Dusty Cooke"
"Johnny Allen","Frankie Crosetti"
"Johnny Allen","Charlie Devens"
"Johnny Allen","Bill Dickey HOF"
"Johnny Allen","Doc Farrell"
"Lou Gehrig HOF","Johnny Allen"
"Johnny Allen","Joe Glenn"
"Lefty Gomez HOF","Johnny Allen"
"Myril Hoag","Johnny Allen"
"Johnny Allen","Hank Johnson"
"Johnny Allen","Arndt Jorgens"
"Lyn Lary","Johnny Allen"
"Tony Lazzeri HOF","Johnny Allen"
"Johnny Allen","Danny MacFayden"
"Wilcy Moore","Johnny Allen"
"Johnny Murphy","Johnny Allen"
"Johnny Allen","Herb Pennock HOF"
"Johnny Allen","Eddie Phillips"
"Johnny Allen","George Pipgras"
"Johnny Allen","Gordon Rhodes"
"Red Ruffing HOF","Johnny Allen"
"Johnny Allen","Babe Ruth HOF"
"Johnny Allen","Jack Saltzgaver"
"Roy Schalk","Johnny Allen"
"Johnny Allen","Joe Sewell HOF"
"Johnny Allen","Ed Wells"
"Jumbo Brown","Ivy Andrews"
"Samuel Byrd","Ivy Andrews"
"Ivy Andrews","Ben Chapman"
"Ivy Andrews","Earle Combs HOF"
"Ivy Andrews","Dusty Cooke"
"Ivy Andrews","Frankie Crosetti"
"Ivy Andrews","Charlie Devens"
"Ivy Andrews","Bill Dickey HOF"
"Ivy Andrews","Doc Farrell"
"Lou Gehrig HOF","Ivy Andrews"
"Joe Glenn","Ivy Andrews"
"Lefty Gomez HOF","Ivy Andrews"
"Myril Hoag","Ivy Andrews"
"Ivy Andrews","Hank Johnson"
"Ivy Andrews","Arndt Jorgens"
"Lyn Lary","Ivy Andrews"
"Tony Lazzeri HOF","Ivy Andrews"
"Ivy Andrews","Danny MacFayden"
"Wilcy Moore","Ivy Andrews"
"Johnny Murphy","Ivy Andrews"
"Ivy Andrews","Herb Pennock HOF"
"Ivy Andrews","Eddie Phillips"
"Ivy Andrews","George Pipgras"
"Ivy Andrews","Gordon Rhodes"
"Red Ruffing HOF","Ivy Andrews"
"Ivy Andrews","Babe Ruth HOF"
"Jack Saltzgaver","Ivy Andrews"
"Roy Schalk","Ivy Andrews"
"Joe Sewell HOF","Ivy Andrews"
"Ivy Andrews","Ed Wells"
"Samuel Byrd","Jumbo Brown"
"Jumbo Brown","Ben Chapman"
"Jumbo Brown","Earle Combs HOF"
"Jumbo Brown","Dusty Cooke"
"Jumbo Brown","Frankie Crosetti"
"Jumbo Brown","Charlie Devens"
"Jumbo Brown","Bill Dickey HOF"
"Jumbo Brown","Doc Farrell"
"Lou Gehrig HOF","Jumbo Brown"
"Jumbo Brown","Joe Glenn"
"Lefty Gomez HOF","Jumbo Brown"
"Myril Hoag","Jumbo Brown"
"Jumbo Brown","Hank Johnson"
"Jumbo Brown","Arndt Jorgens"
"Lyn Lary","Jumbo Brown"
"Tony Lazzeri HOF","Jumbo Brown"
"Jumbo Brown","Danny MacFayden"
"Wilcy Moore","Jumbo Brown"
"Jumbo Brown","Johnny Murphy"
"Jumbo Brown","Herb Pennock HOF"
"Jumbo Brown","Eddie Phillips"
"Jumbo Brown","George Pipgras"
"Jumbo Brown","Gordon Rhodes"
"Red Ruffing HOF","Jumbo Brown"
"Jumbo Brown","Babe Ruth HOF"
"Jumbo Brown","Jack Saltzgaver"
"Roy Schalk","Jumbo Brown"
"Jumbo Brown","Joe Sewell HOF"
"Jumbo Brown","Ed Wells"
"Samuel Byrd","Ben Chapman"
"Samuel Byrd","Earle Combs HOF"
"Samuel Byrd","Dusty Cooke"
"Samuel Byrd","Frankie Crosetti"
"Samuel Byrd","Charlie Devens"
"Samuel Byrd","Bill Dickey HOF"
"Samuel Byrd","Doc Farrell"
"Samuel Byrd","Lou Gehrig HOF"
"Samuel Byrd","Joe Glenn"
"Samuel Byrd","Lefty Gomez HOF"
"Samuel Byrd","Myril Hoag"
"Samuel Byrd","Hank Johnson"
"Samuel Byrd","Arndt Jorgens"
"Samuel Byrd","Lyn Lary"
"Tony Lazzeri HOF","Samuel Byrd"
"Samuel Byrd","Danny MacFayden"
"Wilcy Moore","Samuel Byrd"
"Samuel Byrd","Johnny Murphy"
"Samuel Byrd","Herb Pennock HOF"
"Samuel Byrd","Eddie Phillips"
"Samuel Byrd","George Pipgras"
"Samuel Byrd","Gordon Rhodes"
"Samuel Byrd","Red Ruffing HOF"
"Samuel Byrd","Babe Ruth HOF"
"Samuel Byrd","Jack Saltzgaver"
"Samuel Byrd","Roy Schalk"
"Samuel Byrd","Joe Sewell HOF"
"Samuel Byrd","Ed Wells"
"Earle Combs HOF","Ben Chapman"
"Dusty Cooke","Ben Chapman"
"Frankie Crosetti","Ben Chapman"
"Charlie Devens","Ben Chapman"
"Bill Dickey HOF","Ben Chapman"
"Doc Farrell","Ben Chapman"
"Lou Gehrig HOF","Ben Chapman"
"Joe Glenn","Ben Chapman"
"Lefty Gomez HOF","Ben Chapman"
"Myril Hoag","Ben Chapman"
"Hank Johnson","Ben Chapman"
"Ben Chapman","Arndt Jorgens"
"Lyn Lary","Ben Chapman"
"Tony Lazzeri HOF","Ben Chapman"
"Danny MacFayden","Ben Chapman"
"Wilcy Moore","Ben Chapman"
"Johnny Murphy","Ben Chapman"
"Herb Pennock HOF","Ben Chapman"
"Eddie Phillips","Ben Chapman"
"George Pipgras","Ben Chapman"
"Gordon Rhodes","Ben Chapman"
"Red Ruffing HOF","Ben Chapman"
"Ben Chapman","Babe Ruth HOF"
"Jack Saltzgaver","Ben Chapman"
"Roy Schalk","Ben Chapman"
"Joe Sewell HOF","Ben Chapman"
"Ed Wells","Ben Chapman"
"Earle Combs HOF","Dusty Cooke"
"Frankie Crosetti","Earle Combs HOF"
"Earle Combs HOF","Charlie Devens"
"Earle Combs HOF","Doc Farrell"
"Joe Glenn","Earle Combs HOF"
"Lefty Gomez HOF","Earle Combs HOF"
"Myril Hoag","Earle Combs HOF"
"Earle Combs HOF","Arndt Jorgens"
"Lyn Lary","Earle Combs HOF"
"Earle Combs HOF","Danny MacFayden"
"Johnny Murphy","Earle Combs HOF"
"Eddie Phillips","Earle Combs HOF"
"Gordon Rhodes","Earle Combs HOF"
"Red Ruffing HOF","Earle Combs HOF"
"Jack Saltzgaver","Earle Combs HOF"
"Roy Schalk","Earle Combs HOF"
"Joe Sewell HOF","Earle Combs HOF"
"Ed Wells","Earle Combs HOF"
"Frankie Crosetti","Dusty Cooke"
"Dusty Cooke","Charlie Devens"
"Dusty Cooke","Bill Dickey HOF"
"Dusty Cooke","Doc Farrell"
"Lou Gehrig HOF","Dusty Cooke"
"Joe Glenn","Dusty Cooke"
"Lefty Gomez HOF","Dusty Cooke"
"Myril Hoag","Dusty Cooke"
"Hank Johnson","Dusty Cooke"
"Dusty Cooke","Arndt Jorgens"
"Lyn Lary","Dusty Cooke"
"Tony Lazzeri HOF","Dusty Cooke"
"Dusty Cooke","Danny MacFayden"
"Wilcy Moore","Dusty Cooke"
"Johnny Murphy","Dusty Cooke"
"Herb Pennock HOF","Dusty Cooke"
"Eddie Phillips","Dusty Cooke"
"George Pipgras","Dusty Cooke"
"Gordon Rhodes","Dusty Cooke"
"Red Ruffing HOF","Dusty Cooke"
"Dusty Cooke","Babe Ruth HOF"
"Jack Saltzgaver","Dusty Cooke"
"Roy Schalk","Dusty Cooke"
"Joe Sewell HOF","Dusty Cooke"
"Ed Wells","Dusty Cooke"
"Frankie Crosetti","Charlie Devens"
"Frankie Crosetti","Bill Dickey HOF"
"Frankie Crosetti","Doc Farrell"
"Lou Gehrig HOF","Frankie Crosetti"
"Joe Glenn","Frankie Crosetti"
"Lefty Gomez HOF","Frankie Crosetti"
"Myril Hoag","Frankie Crosetti"
"Hank Johnson","Frankie Crosetti"
"Frankie Crosetti","Arndt Jorgens"
"Lyn Lary","Frankie Crosetti"
"Tony Lazzeri HOF","Frankie Crosetti"
"Frankie Crosetti","Danny MacFayden"
"Wilcy Moore","Frankie Crosetti"
"Johnny Murphy","Frankie Crosetti"
"Herb Pennock HOF","Frankie Crosetti"
"Frankie Crosetti","Eddie Phillips"
"George Pipgras","Frankie Crosetti"
"Gordon Rhodes","Frankie Crosetti"
"Red Ruffing HOF","Frankie Crosetti"
"Frankie Crosetti","Babe Ruth HOF"
"Jack Saltzgaver","Frankie Crosetti"
"Roy Schalk","Frankie Crosetti"
"Joe Sewell HOF","Frankie Crosetti"
"Frankie Crosetti","Ed Wells"
"Charlie Devens","Bill Dickey HOF"
"Doc Farrell","Charlie Devens"
"Lou Gehrig HOF","Charlie Devens"
"Joe Glenn","Charlie Devens"
"Lefty Gomez HOF","Charlie Devens"
"Myril Hoag","Charlie Devens"
"Hank Johnson","Charlie Devens"
"Charlie Devens","Arndt Jorgens"
"Lyn Lary","Charlie Devens"
"Tony Lazzeri HOF","Charlie Devens"
"Danny MacFayden","Charlie Devens"
"Wilcy Moore","Charlie Devens"
"Johnny Murphy","Charlie Devens"
"Herb Pennock HOF","Charlie Devens"
"Eddie Phillips","Charlie Devens"
"George Pipgras","Charlie Devens"
"Gordon Rhodes","Charlie Devens"
"Red Ruffing HOF","Charlie Devens"
"Charlie Devens","Babe Ruth HOF"
"Jack Saltzgaver","Charlie Devens"
"Roy Schalk","Charlie Devens"
"Joe Sewell HOF","Charlie Devens"
"Ed Wells","Charlie Devens"
"Doc Farrell","Bill Dickey HOF"
"Joe Glenn","Bill Dickey HOF"
"Lefty Gomez HOF","Bill Dickey HOF"
"Myril Hoag","Bill Dickey HOF"
"Bill Dickey HOF","Arndt Jorgens"
"Lyn Lary","Bill Dickey HOF"
"Danny MacFayden","Bill Dickey HOF"
"Johnny Murphy","Bill Dickey HOF"
"Eddie Phillips","Bill Dickey HOF"
"Gordon Rhodes","Bill Dickey HOF"
"Red Ruffing HOF","Bill Dickey HOF"
"Jack Saltzgaver","Bill Dickey HOF"
"Roy Schalk","Bill Dickey HOF"
"Joe Sewell HOF","Bill Dickey HOF"
"Ed Wells","Bill Dickey HOF"
"Lou Gehrig HOF","Doc Farrell"
"Joe Glenn","Doc Farrell"
"Lefty Gomez HOF","Doc Farrell"
"Myril Hoag","Doc Farrell"
"Hank Johnson","Doc Farrell"
"Doc Farrell","Arndt Jorgens"
"Lyn Lary","Doc Farrell"
"Tony Lazzeri HOF","Doc Farrell"
"Doc Farrell","Danny MacFayden"
"Wilcy Moore","Doc Farrell"
"Johnny Murphy","Doc Farrell"
"Herb Pennock HOF","Doc Farrell"
"Eddie Phillips","Doc Farrell"
"George Pipgras","Doc Farrell"
"Gordon Rhodes","Doc Farrell"
"Red Ruffing HOF","Doc Farrell"
"Doc Farrell","Babe Ruth HOF"
"Jack Saltzgaver","Doc Farrell"
"Roy Schalk","Doc Farrell"
"Joe Sewell HOF","Doc Farrell"
"Ed Wells","Doc Farrell"
"Lou Gehrig HOF","Joe Glenn"
"Lou Gehrig HOF","Lefty Gomez HOF"
"Myril Hoag","Lou Gehrig HOF"
"Lou Gehrig HOF","Arndt Jorgens"
"Lyn Lary","Lou Gehrig HOF"
"Lou Gehrig HOF","Danny MacFayden"
"Lou Gehrig HOF","Johnny Murphy"
"Lou Gehrig HOF","Eddie Phillips"
"Lou Gehrig HOF","Gordon Rhodes"
"Red Ruffing HOF","Lou Gehrig HOF"
"Lou Gehrig HOF","Jack Saltzgaver"
"Roy Schalk","Lou Gehrig HOF"
"Lou Gehrig HOF","Joe Sewell HOF"
"Lou Gehrig HOF","Ed Wells"
"Lefty Gomez HOF","Joe Glenn"
"Myril Hoag","Joe Glenn"
"Joe Glenn","Hank Johnson"
"Joe Glenn","Arndt Jorgens"
"Lyn Lary","Joe Glenn"
"Tony Lazzeri HOF","Joe Glenn"
"Joe Glenn","Danny MacFayden"
"Wilcy Moore","Joe Glenn"
"Johnny Murphy","Joe Glenn"
"Joe Glenn","Herb Pennock HOF"
"Joe Glenn","Eddie Phillips"
"Joe Glenn","George Pipgras"
"Joe Glenn","Gordon Rhodes"
"Red Ruffing HOF","Joe Glenn"
"Joe Glenn","Babe Ruth HOF"
"Joe Glenn","Jack Saltzgaver"
"Roy Schalk","Joe Glenn"
"Joe Sewell HOF","Joe Glenn"
"Joe Glenn","Ed Wells"
"Myril Hoag","Lefty Gomez HOF"
"Lefty Gomez HOF","Hank Johnson"
"Lefty Gomez HOF","Arndt Jorgens"
"Lyn Lary","Lefty Gomez HOF"
"Tony Lazzeri HOF","Lefty Gomez HOF"
"Lefty Gomez HOF","Danny MacFayden"
"Wilcy Moore","Lefty Gomez HOF"
"Lefty Gomez HOF","Johnny Murphy"
"Lefty Gomez HOF","Herb Pennock HOF"
"Lefty Gomez HOF","Eddie Phillips"
"Lefty Gomez HOF","George Pipgras"
"Lefty Gomez HOF","Gordon Rhodes"
"Red Ruffing HOF","Lefty Gomez HOF"
"Lefty Gomez HOF","Babe Ruth HOF"
"Lefty Gomez HOF","Jack Saltzgaver"
"Roy Schalk","Lefty Gomez HOF"
"Lefty Gomez HOF","Joe Sewell HOF"
"Lefty Gomez HOF","Ed Wells"
"Myril Hoag","Hank Johnson"
"Myril Hoag","Arndt Jorgens"
"Myril Hoag","Lyn Lary"
"Tony Lazzeri HOF","Myril Hoag"
"Myril Hoag","Danny MacFayden"
"Wilcy Moore","Myril Hoag"
"Myril Hoag","Johnny Murphy"
"Myril Hoag","Herb Pennock HOF"
"Myril Hoag","Eddie Phillips"
"Myril Hoag","George Pipgras"
"Myril Hoag","Gordon Rhodes"
"Red Ruffing HOF","Myril Hoag"
"Myril Hoag","Babe Ruth HOF"
"Myril Hoag","Jack Saltzgaver"
"Roy Schalk","Myril Hoag"
"Myril Hoag","Joe Sewell HOF"
"Myril Hoag","Ed Wells"
"Hank Johnson","Arndt Jorgens"
"Lyn Lary","Hank Johnson"
"Hank Johnson","Danny MacFayden"
"Johnny Murphy","Hank Johnson"
"Hank Johnson","Eddie Phillips"
"Hank Johnson","Gordon Rhodes"
"Red Ruffing HOF","Hank Johnson"
"Jack Saltzgaver","Hank Johnson"
"Roy Schalk","Hank Johnson"
"Joe Sewell HOF","Hank Johnson"
"Hank Johnson","Ed Wells"
"Lyn Lary","Arndt Jorgens"
"Tony Lazzeri HOF","Arndt Jorgens"
"Danny MacFayden","Arndt Jorgens"
"Wilcy Moore","Arndt Jorgens"
"Johnny Murphy","Arndt Jorgens"
"Herb Pennock HOF","Arndt Jorgens"
"Eddie Phillips","Arndt Jorgens"
"George Pipgras","Arndt Jorgens"
"Gordon Rhodes","Arndt Jorgens"
"Red Ruffing HOF","Arndt Jorgens"
"Babe Ruth HOF","Arndt Jorgens"
"Jack Saltzgaver","Arndt Jorgens"
"Roy Schalk","Arndt Jorgens"
"Joe Sewell HOF","Arndt Jorgens"
"Ed Wells","Arndt Jorgens"
"Tony Lazzeri HOF","Lyn Lary"
"Lyn Lary","Danny MacFayden"
"Wilcy Moore","Lyn Lary"
"Lyn Lary","Johnny Murphy"
"Lyn Lary","Herb Pennock HOF"
"Lyn Lary","Eddie Phillips"
"Lyn Lary","George Pipgras"
"Lyn Lary","Gordon Rhodes"
"Red Ruffing HOF","Lyn Lary"
"Lyn Lary","Babe Ruth HOF"
"Lyn Lary","Jack Saltzgaver"
"Roy Schalk","Lyn Lary"
"Lyn Lary","Joe Sewell HOF"
"Lyn Lary","Ed Wells"
"Tony Lazzeri HOF","Danny MacFayden"
"Tony Lazzeri HOF","Johnny Murphy"
"Tony Lazzeri HOF","Eddie Phillips"
"Tony Lazzeri HOF","Gordon Rhodes"
"Tony Lazzeri HOF","Red Ruffing HOF"
"Tony Lazzeri HOF","Jack Saltzgaver"
"Tony Lazzeri HOF","Roy Schalk"
"Tony Lazzeri HOF","Joe Sewell HOF"
"Tony Lazzeri HOF","Ed Wells"
"Wilcy Moore","Danny MacFayden"
"Johnny Murphy","Danny MacFayden"
"Herb Pennock HOF","Danny MacFayden"
"Eddie Phillips","Danny MacFayden"
"George Pipgras","Danny MacFayden"
"Gordon Rhodes","Danny MacFayden"
"Red Ruffing HOF","Danny MacFayden"
"Danny MacFayden","Babe Ruth HOF"
"Jack Saltzgaver","Danny MacFayden"
"Roy Schalk","Danny MacFayden"
"Joe Sewell HOF","Danny MacFayden"
"Ed Wells","Danny MacFayden"
"Wilcy Moore","Johnny Murphy"
"Wilcy Moore","Eddie Phillips"
"Wilcy Moore","Gordon Rhodes"
"Wilcy Moore","Red Ruffing HOF"
"Wilcy Moore","Jack Saltzgaver"
"Wilcy Moore","Roy Schalk"
"Wilcy Moore","Joe Sewell HOF"
"Wilcy Moore","Ed Wells"
"Johnny Murphy","Herb Pennock HOF"
"Johnny Murphy","Eddie Phillips"
"Johnny Murphy","George Pipgras"
"Johnny Murphy","Gordon Rhodes"
"Red Ruffing HOF","Johnny Murphy"
"Johnny Murphy","Babe Ruth HOF"
"Johnny Murphy","Jack Saltzgaver"
"Roy Schalk","Johnny Murphy"
"Johnny Murphy","Joe Sewell HOF"
"Johnny Murphy","Ed Wells"
"Herb Pennock HOF","Eddie Phillips"
"Herb Pennock HOF","Gordon Rhodes"
"Red Ruffing HOF","Herb Pennock HOF"
"Jack Saltzgaver","Herb Pennock HOF"
"Roy Schalk","Herb Pennock HOF"
"Joe Sewell HOF","Herb Pennock HOF"
"Herb Pennock HOF","Ed Wells"
"George Pipgras","Eddie Phillips"
"Gordon Rhodes","Eddie Phillips"
"Red Ruffing HOF","Eddie Phillips"
"Eddie Phillips","Babe Ruth HOF"
"Jack Saltzgaver","Eddie Phillips"
"Roy Schalk","Eddie Phillips"
"Joe Sewell HOF","Eddie Phillips"
"Eddie Phillips","Ed Wells"
"Gordon Rhodes","George Pipgras"
"Red Ruffing HOF","George Pipgras"
"Jack Saltzgaver","George Pipgras"
"Roy Schalk","George Pipgras"
"Joe Sewell HOF","George Pipgras"
"George Pipgras","Ed Wells"
"Red Ruffing HOF","Gordon Rhodes"
"Gordon Rhodes","Babe Ruth HOF"
"Jack Saltzgaver","Gordon Rhodes"
"Roy Schalk","Gordon Rhodes"
"Joe Sewell HOF","Gordon Rhodes"
"Gordon Rhodes","Ed Wells"
"Red Ruffing HOF","Babe Ruth HOF"
"Red Ruffing HOF","Jack Saltzgaver"
"Roy Schalk","Red Ruffing HOF"
"Red Ruffing HOF","Joe Sewell HOF"
"Red Ruffing HOF","Ed Wells"
"Jack Saltzgaver","Babe Ruth HOF"
"Roy Schalk","Babe Ruth HOF"
"Joe Sewell HOF","Babe Ruth HOF"
"Ed Wells","Babe Ruth HOF"
"Roy Schalk","Jack Saltzgaver"
"Joe Sewell HOF","Jack Saltzgaver"
"Jack Saltzgaver","Ed Wells"
"Roy Schalk","Joe Sewell HOF"
"Roy Schalk","Ed Wells"
"Joe Sewell HOF","Ed Wells"
"Jumbo Brown","Johnny Broaca"
"Johnny Broaca","Ben Chapman"
"Johnny Broaca","Frankie Crosetti"
"Johnny Broaca","Bill Dickey HOF"
"Johnny Broaca","Joe DiMaggio HOF"
"Lou Gehrig HOF","Johnny Broaca"
"Johnny Broaca","Joe Glenn"
"Lefty Gomez HOF","Johnny Broaca"
"Johnny Broaca","Bump Hadley"
"Johnny Broaca","Don Heffner"
"Myril Hoag","Johnny Broaca"
"Roy Johnson","Johnny Broaca"
"Johnny Broaca","Arndt Jorgens"
"Ted Kleinhans","Johnny Broaca"
"Tony Lazzeri HOF","Johnny Broaca"
"Pat Malone","Johnny Broaca"
"Johnny Murphy","Johnny Broaca"
"Monte Pearson","Johnny Broaca"
"Johnny Broaca","Jake Powell"
"Red Rolfe","Johnny Broaca"
"Red Ruffing HOF","Johnny Broaca"
"Johnny Broaca","Jack Saltzgaver"
"Johnny Broaca","Bob Seeds"
"Johnny Broaca","George Selkirk"
"Steve Sundra","Johnny Broaca"
"Johnny Broaca","Dixie Walker"
"Kemp Wicker","Johnny Broaca"
"Jumbo Brown","Joe DiMaggio HOF"
"Jumbo Brown","Bump Hadley"
"Jumbo Brown","Don Heffner"
"Roy Johnson","Jumbo Brown"
"Ted Kleinhans","Jumbo Brown"
"Pat Malone","Jumbo Brown"
"Monte Pearson","Jumbo Brown"
"Jumbo Brown","Jake Powell"
"Red Rolfe","Jumbo Brown"
"Jumbo Brown","Bob Seeds"
"Jumbo Brown","George Selkirk"
"Steve Sundra","Jumbo Brown"
"Jumbo Brown","Dixie Walker"
"Kemp Wicker","Jumbo Brown"
"Joe DiMaggio HOF","Ben Chapman"
"Bump Hadley","Ben Chapman"
"Don Heffner","Ben Chapman"
"Roy Johnson","Ben Chapman"
"Ted Kleinhans","Ben Chapman"
"Pat Malone","Ben Chapman"
"Monte Pearson","Ben Chapman"
"Jake Powell","Ben Chapman"
"Red Rolfe","Ben Chapman"
"Bob Seeds","Ben Chapman"
"George Selkirk","Ben Chapman"
"Steve Sundra","Ben Chapman"
"Dixie Walker","Ben Chapman"
"Kemp Wicker","Ben Chapman"
"Joe DiMaggio HOF","Frankie Crosetti"
"Frankie Crosetti","Bump Hadley"
"Frankie Crosetti","Don Heffner"
"Roy Johnson","Frankie Crosetti"
"Ted Kleinhans","Frankie Crosetti"
"Pat Malone","Frankie Crosetti"
"Monte Pearson","Frankie Crosetti"
"Jake Powell","Frankie Crosetti"
"Red Rolfe","Frankie Crosetti"
"Frankie Crosetti","Bob Seeds"
"George Selkirk","Frankie Crosetti"
"Steve Sundra","Frankie Crosetti"
"Frankie Crosetti","Dixie Walker"
"Kemp Wicker","Frankie Crosetti"
"Joe DiMaggio HOF","Bill Dickey HOF"
"Bump Hadley","Bill Dickey HOF"
"Don Heffner","Bill Dickey HOF"
"Roy Johnson","Bill Dickey HOF"
"Ted Kleinhans","Bill Dickey HOF"
"Pat Malone","Bill Dickey HOF"
"Monte Pearson","Bill Dickey HOF"
"Jake Powell","Bill Dickey HOF"
"Red Rolfe","Bill Dickey HOF"
"Bob Seeds","Bill Dickey HOF"
"George Selkirk","Bill Dickey HOF"
"Steve Sundra","Bill Dickey HOF"
"Dixie Walker","Bill Dickey HOF"
"Kemp Wicker","Bill Dickey HOF"
"Lou Gehrig HOF","Joe DiMaggio HOF"
"Joe Glenn","Joe DiMaggio HOF"
"Lefty Gomez HOF","Joe DiMaggio HOF"
"Joe DiMaggio HOF","Bump Hadley"
"Joe DiMaggio HOF","Don Heffner"
"Myril Hoag","Joe DiMaggio HOF"
"Roy Johnson","Joe DiMaggio HOF"
"Joe DiMaggio HOF","Arndt Jorgens"
"Ted Kleinhans","Joe DiMaggio HOF"
"Tony Lazzeri HOF","Joe DiMaggio HOF"
"Pat Malone","Joe DiMaggio HOF"
"Johnny Murphy","Joe DiMaggio HOF"
"Monte Pearson","Joe DiMaggio HOF"
"Joe DiMaggio HOF","Jake Powell"
"Red Rolfe","Joe DiMaggio HOF"
"Red Ruffing HOF","Joe DiMaggio HOF"
"Joe DiMaggio HOF","Jack Saltzgaver"
"Joe DiMaggio HOF","Bob Seeds"
"Joe DiMaggio HOF","George Selkirk"
"Steve Sundra","Joe DiMaggio HOF"
"Joe DiMaggio HOF","Dixie Walker"
"Kemp Wicker","Joe DiMaggio HOF"
"Lou Gehrig HOF","Bump Hadley"
"Lou Gehrig HOF","Don Heffner"
"Roy Johnson","Lou Gehrig HOF"
"Ted Kleinhans","Lou Gehrig HOF"
"Pat Malone","Lou Gehrig HOF"
"Monte Pearson","Lou Gehrig HOF"
"Lou Gehrig HOF","Jake Powell"
"Red Rolfe","Lou Gehrig HOF"
"Lou Gehrig HOF","Bob Seeds"
"Lou Gehrig HOF","George Selkirk"
